FID,LSOA21CD,LSOA21NM,borough,mean_AI,MEDIAN_AI,MIN_AI,MAX_AI,MEAN_PTAL_,Shape_Leng,Shape__Area,Shape__Length
645,E01000674,Bromley 008A,Bromley,8.44545004998,4.62060116403,1.71620783465,22.4639586084,2,2771.46274068,201434.646705627,2771.46274067584
646,E01000676,Bromley 008B,Bromley,26.7840924099,26.502517082,20.5188015117,35.0101825593,6a,5031.73668786,332222.284843445,5031.73668786078
647,E01000677,Bromley 018C,Bromley,17.7082929536,13.9997924383,5.25343665163,35.2557634843,4,3501.15928884,381656.359962463,3501.15928883912
648,E01000678,Bromley 016E,Bromley,15.5920091523,17.1981045016,2.87114555821,27.5764928918,4,3901.36294157,299255.301147461,3901.36294156783
649,E01000679,Bromley 020E,Bromley,4.99127886081,6.47260052394,0,8.93111197866,1b,3013.90779099,295337.735420227,3013.90779098656
650,E01000680,Bromley 037A,Bromley,0.494200893368,0,0,4.52087595813,1a,20405.1198849,8249042.02498627,20405.1198849377
651,E01000681,Bromley 035A,Bromley,7.65363955796,6.32160496197,1.69118217312,21.2252401912,2,4271.90377684,314092.587776184,4271.90377684016
652,E01000682,Bromley 035B,Bromley,4.81394941804,5.07803826738,2.03747994582,7.4821134032,1b,3021.56859648,278147.938491821,3021.56859648416
653,E01000683,Bromley 035C,Bromley,4.99229434865,4.98441934813,1.65895803639,6.97593882917,1b,3702.78740809,260405.505760193,3702.7874080877
654,E01000684,Bromley 035D,Bromley,3.00797025578,3.62003425984,0,6.02136735545,1b,5196.51062923,402021.458259583,5196.51062923233
655,E01000685,Bromley 037B,Bromley,2.36317770609,2.31710467779,0,5.12713320497,1a,7460.31012655,1110883.8494873,7460.31012654766
656,E01000686,Bromley 037C,Bromley,5.52652954925,5.66223496241,1.76981334417,7.9077252643,2,4640.72630191,441258.98866272,4640.72630191207
657,E01000687,Bromley 037D,Bromley,3.37767723301,3.65105451823,0,6.21569515761,1b,3992.95471362,585716.016899109,3992.95471362351
658,E01000688,Bromley 037E,Bromley,1.55233707336,1.52681271149,0,4.81991513775,1a,5718.93194464,919936.180015564,5718.93194464264
659,E01000689,Bromley 002A,Greenwich,1.18390054786,0,0,5.35403157601,1a,6575.24460136,1386204.67961121,6575.2446013626
660,E01000690,Bromley 002B,Bromley,5.14566532667,4.14053038836,1.93626393372,8.82197865322,2,3600.09082692,332432.191040039,3600.0908269202
661,E01000691,Bromley 002C,Greenwich,5.77056635372,6.3594295534,3.03696586727,8.53645166528,2,3024.68358396,241781.225372314,3024.68358395741
662,E01000692,Bromley 002D,Bromley,7.31350256618,7.19464044282,3.37018620898,10.8030084892,2,3973.21977844,352652.151939392,3973.21977843704
663,E01000693,Bromley 010A,Bromley,2.68568030816,2.90440284455,0,10.1572170699,1b,9645.66054654,2665329.58468628,9645.66054654195
664,E01000694,Bromley 007C,Lewisham,2.95544112695,4.04776029369,0,6.40715165762,1b,5086.2828872,1008224.91706848,5086.28288720285
665,E01000695,Bromley 007D,Bromley,2.61968638933,0,0,9.22248443822,1b,7118.55388376,756765.633422852,7118.55388376411
666,E01000696,Bromley 007E,Bromley,3.86427467855,3.49699118084,0,10.7593709771,1b,10944.3325974,2058784.62521362,10944.3325973895
667,E01000697,Bromley 007F,Bromley,4.82363790679,5.8516813899,0,8.43286193205,1b,6007.83271019,518644.229156494,6007.83271018697
668,E01000698,Bromley 010B,Bromley,2.9879600596,3.44442829033,0,7.36048261715,1b,4984.67213052,1128347.31589508,4984.6721305154
669,E01000699,Bromley 015A,Bromley,12.6613740926,12.5523087943,10.4068315963,14.6033744149,3,1990.25134186,136349.882858276,1990.25134186208
670,E01000700,Bromley 013A,Bromley,9.39066352809,9.82984051891,1.85119890452,13.8236844631,2,2699.47059252,200335.345901489,2699.47059252122
671,E01000701,Bromley 015B,Bromley,10.8146007896,11.6439161323,7.01441039724,13.6669339775,3,1808.52914217,133756.796508789,1808.52914216615
672,E01000702,Bromley 013B,Bromley,14.7925836527,14.4146614955,12.2201875459,20.5564709028,3,1786.11903217,138384.490875244,1786.11903217479
673,E01000703,Bromley 013C,Bromley,13.6398979477,13.8062910816,9.96209481188,17.3166256416,3,2947.25732357,240802.241355896,2947.25732357107
674,E01000704,Bromley 015C,Croydon,8.32234969615,8.68602668871,3.85322961752,13.5801321567,2,3663.51753319,325626.264808655,3663.51753319027
675,E01000705,Bromley 015D,Croydon,10.2219684204,9.7024532579,8.85249699526,13.9317944745,3,1715.52295117,152092.948829651,1715.52295116756
676,E01000706,Bromley 013D,Bromley,9.59269417638,8.73203842359,1.72926750744,16.0452154987,2,3731.19159439,301235.870201111,3731.19159438804
677,E01000707,Bromley 041A,Bromley,8.90854695436,9.45992191238,6.07051930924,12.5192100767,2,2550.63160319,153945.030296326,2550.63160318734
678,E01000708,Bromley 041B,Bromley,9.50832173205,10.0142201207,3.31987447112,14.9940743906,2,3279.87557696,240276.916442871,3279.87557696221
679,E01000709,Bromley 006A,Bromley,11.4873407669,12.5835512432,3.61643636975,18.1278915047,3,2789.02976451,243283.021705627,2789.02976450742
680,E01000710,Bromley 006B,Lewisham,6.38650996918,4.09654119721,1.5726505334,15.5964849654,2,6092.65274984,542757.054595947,6092.65274984164
681,E01000711,Bromley 006C,Bromley,8.70845845684,8.66449453622,4.12932144266,16.3314554732,2,3956.21998936,281615.015319824,3956.219989362
682,E01000712,Bromley 012A,Lewisham,9.89897683066,9.59257085673,4.10980751734,18.3956356026,2,3540.07061757,359987.371894836,3540.070617565
683,E01000713,Bromley 012B,Lewisham,5.78912967487,4.96195877915,3.04091557426,11.054389052,2,4409.71539306,415265.378852844,4409.71539306207
684,E01000714,Bromley 006D,Bromley,15.5883104991,15.9137776172,8.83617280284,20.0573759437,4,4513.21465251,331765.254806519,4513.21465251079
685,E01000715,Bromley 012C,Bromley,7.58244774402,6.12241819833,0,17.2272537381,2,3993.96102232,300968.173774719,3993.9610223244
686,E01000716,Bromley 011C,Bromley,5.27790907627,4.45849313573,1.79435907101,10.572349041,2,4200.65367925,402086.260253906,4200.65367924682
687,E01000717,Bromley 011D,Bromley,8.61591115213,9.12822125964,3.93834957988,11.8572585531,2,4312.3517534,313441.494338989,4312.35175340049
688,E01000718,Bromley 006E,Lewisham,5.13394530169,4.97781677875,3.3279116023,10.5594186459,2,3673.49898462,337874.734931946,3673.49898461821
689,E01000719,Bromley 019A,Bromley,7.79847662909,10.3720766204,0,14.7573562179,2,4048.5370877,348895.038917542,4048.53708770228
690,E01000720,Bromley 019B,Bromley,0.472180108991,0,0,4.81041586312,1a,20175.4140857,7505614.6829834,20175.4140857045
691,E01000721,Bromley 019C,Bromley,4.02738659698,2.91348164296,0,11.6144825088,1b,3389.26048521,266440.48110199,3389.26048521196
692,E01000722,Bromley 023A,Bromley,10.4376389355,10.5309126968,2.58353075195,14.8582996589,3,4161.73580229,577269.710395813,4161.73580229317
693,E01000723,Bromley 029A,Bromley,3.06894292227,2.34642709966,1.52264289855,5.66324901208,1b,4549.03421008,424193.99974823,4549.03421008215
694,E01000724,Bromley 019D,Bromley,3.61961094793,2.74571495878,1.20316314569,11.8060332713,1b,3823.82365995,411667.012908936,3823.82365995264
695,E01000725,Bromley 023B,Bromley,10.0282037545,10.6076102559,1.781470909,13.3874265054,3,4788.23539261,340044.218612671,4788.23539261337
696,E01000726,Bromley 029B,Bromley,4.17499211111,3.04743647551,1.76183441546,11.0786712286,1b,2965.8294362,282054.27885437,2965.82943619554
697,E01000727,Bromley 028A,Bromley,9.52781906241,11.786073331,1.8318380499,16.3365414176,2,3966.48945448,384478.581123352,3966.48945447928
698,E01000728,Bromley 019E,Bromley,1.21366634066,0,0,6.08883535764,1a,8832.88007433,2747836.55893707,8832.88007433253
699,E01000729,Bromley 014A,Bromley,4.80024544976,4.65590413144,2.20105254436,7.46300096626,1b,3435.21606886,260408.190376282,3435.21606886476
700,E01000730,Bromley 014B,Bromley,10.3509066984,10.5038388332,2.30708722472,14.7852395031,3,4658.48859364,372928.410987854,4658.4885936359
701,E01000731,Bromley 023C,Bromley,5.13759339017,5.19115936261,0,8.96474398914,2,4653.25296594,233690.362892151,4653.252965936
702,E01000732,Bromley 023D,Bromley,3.77190140525,4.01795474058,2.13998423975,5.24032050707,1b,4600.89566393,354268.997367859,4600.89566393109
703,E01000733,Bromley 023E,Bromley,5.98825233667,5.63409346148,2.54978476179,10.9438040325,2,3675.4370543,373692.799240112,3675.43705430067
704,E01000734,Bromley 028B,Bromley,2.92987324191,2.74116195864,0,4.87743974384,1b,3958.95980165,323817.849594116,3958.95980164794
705,E01000735,Bromley 014C,Bromley,5.17747038359,5.49607197615,1.65753479161,7.8812312776,2,4291.24610228,514021.017044067,4291.24610227921
706,E01000736,Bromley 010C,Bromley,4.4425191776,4.47276239315,2.53771043014,5.76105609504,1b,4291.50036906,397018.814529419,4291.50036906218
707,E01000737,Bromley 010D,Bromley,4.51673893715,4.44053408762,2.4391411365,8.31007151107,1b,4250.5569018,368232.653572083,4250.55690179699
708,E01000738,Bromley 014D,Bromley,4.66692345842,4.35109932253,1.67736994231,10.0972658291,1b,5103.85298144,515215.211341858,5103.85298143803
709,E01000739,Bromley 014E,Bromley,7.70189651879,8.38115181208,4.28002716261,10.0362208313,2,3279.49789886,224468.744377136,3279.49789885914
710,E01000741,Bromley 005B,Bromley,15.7316175893,14.9191287417,12.5215646732,27.3206574274,4,2041.0949111,136138.881034851,2041.09491110047
711,E01000742,Bromley 005C,Bromley,11.9771941712,11.5932197245,8.27523347272,17.3782690848,3,3506.19253583,266787.575561523,3506.19253583487
712,E01000743,Bromley 009A,Bromley,11.9336386339,12.5114151369,2.81435449079,17.0625472884,3,4617.77421762,312644.169311523,4617.77421761586
713,E01000744,Bromley 009B,Bromley,8.31215000836,9.07867699927,0,12.552821721,2,2140.88858636,214261.773742676,2140.88858636297
714,E01000745,Bromley 005D,Lewisham,11.457755635,10.9295096401,5.81010661402,27.9355383219,3,4816.72324672,468357.959335327,4816.72324671602
715,E01000746,Bromley 005E,Croydon,19.5197339973,20.840697986,12.1782141302,27.2766582032,4,1875.11808675,180760.80405426,1875.11808675264
716,E01000747,Bromley 042B,Bromley,0.896556501786,0,0,5.86329448459,1a,23666.8765904,9932912.49050903,23666.8765904221
717,E01000748,Bromley 042C,Bromley,0.478000485874,0,0,4.10924475754,1a,19597.4017043,9876179.20025635,19597.4017042542
718,E01000749,Bromley 036A,Bromley,0.510055088926,0,0,5.97598268891,1a,16857.4640828,9226142.7133255,16857.4640827983
719,E01000750,Bromley 036B,Bromley,1.82726829692,1.68883265088,0,3.97750965492,1a,3965.74424351,310885.144065857,3965.74424351109
720,E01000751,Bromley 036C,Bromley,1.76005136037,0,0,10.783570853,1a,8096.33730477,1839735.31916809,8096.3373047665
721,E01000752,Bromley 036D,Bromley,2.3095631657,2.38613024032,0,7.19685235393,1a,6448.33230612,1383768.53475952,6448.33230611597
722,E01000753,Bromley 031A,Bromley,3.07099394982,4.04123969174,0,7.89367512794,1b,7341.26656935,870729.687492371,7341.26656934645
723,E01000754,Bromley 031B,Bromley,12.7824943212,12.155822999,1.46584346908,26.9130846823,3,4506.30753957,387550.610069275,4506.30753956734
724,E01000755,Bromley 031C,Bromley,8.62005006964,7.47622740503,1.23830393537,15.8029664167,2,4413.06356203,343143.770812988,4413.0635620294
725,E01000756,Bromley 033D,Bromley,5.43390868724,5.82293073169,0,12.9199847364,2,5661.47109886,1013274.31213379,5661.47109886057
726,E01000757,Bromley 031D,Bromley,4.14605611489,3.94853358974,0,15.207981184,1b,5397.0671204,542802.794944763,5397.06712039506
727,E01000758,Bromley 031E,Bromley,13.5713383531,13.2228196965,1.95712567862,28.7948361349,3,4011.52391457,303472.185874939,4011.52391457032
728,E01000759,Bromley 034A,Croydon,0.903004294513,0,0,6.99978819196,1a,15912.7971951,4600406.66840363,15912.7971950835
729,E01000760,Bromley 034B,Bromley,4.66548372401,5.15967263961,1.6658255295,9.36348843692,1b,4487.93985573,505124.228881836,4487.93985573499
730,E01000761,Bromley 034C,Bromley,2.38534027746,2.08867459767,0,6.24675482813,1a,5638.49427855,576632.608001709,5638.49427854895
731,E01000762,Bromley 018D,Bromley,4.69017597369,5.3801352369,2.39155731089,6.96828591321,1b,3053.13120448,319964.638786316,3053.13120448194
732,E01000763,Bromley 027A,Bromley,3.54568570346,3.92090005756,0,7.52966065278,1b,5965.41691808,845368.479431152,5965.41691807759
733,E01000764,Bromley 027B,Bromley,3.8623692032,3.75903612935,2.17121273904,5.67001360593,1b,3710.20302962,506193.957069397,3710.2030296166
734,E01000765,Bromley 034D,Bromley,2.13257090696,2.12942300627,0,10.9801872405,1a,11961.2632996,2294228.60575104,11961.2632996317
735,E01000766,Bromley 027C,Bromley,5.85448630871,5.68865380796,0,9.44128839799,2,4079.9224845,369293.420753479,4079.92248449635
736,E01000767,Bromley 027D,Bromley,7.39490939532,7.87266060925,2.32803844555,10.5616616952,2,3989.93442275,316172.828521729,3989.93442275222
737,E01000768,Bromley 034E,Bromley,7.13724228713,7.78441467922,1.34637160595,10.4336203556,2,2981.28487282,483160.004570007,2981.2848728241
738,E01000769,Bromley 024A,Croydon,3.5687637462,3.84025106708,0,7.79743988857,1b,5116.44434175,1201416.9438858,5116.4443417479
739,E01000770,Bromley 012D,Bromley,5.78376544589,4.83229654765,0,18.8988324984,2,6496.74288376,685641.297439575,6496.74288375816
740,E01000771,Bromley 041C,Bromley,8.69344096465,8.31522579785,2.75414514357,17.7958074319,2,4329.68058381,368034.139801025,4329.68058381329
741,E01000772,Bromley 012E,Bromley,4.67268721659,4.3294719669,2.21012225468,12.1657212303,1b,4748.09980092,322907.294494629,4748.09980092257
742,E01000773,Bromley 024B,Bromley,3.88135856062,3.15585335227,2.05098192751,6.97672056672,1b,3408.07485677,310178.509094238,3408.07485676595
743,E01000774,Bromley 041D,Bromley,7.02107539529,6.29473292199,1.67269634635,14.9284656297,2,3233.13600896,378663.521118164,3233.13600895715
744,E01000775,Bromley 024C,Bromley,4.69530921607,4.77591248176,0,8.91905471309,1b,6356.44053715,1109670.28038025,6356.44053715227
745,E01000777,Bromley 024D,Bromley,6.56616340109,7.12685067497,1.63706323768,8.55351848214,2,3454.37526766,249032.102935791,3454.37526766328
746,E01000778,Bromley 024E,Croydon,4.87477443057,4.77923917065,0,9.55754663417,1b,2670.42651996,206458.395980835,2670.42651995566
747,E01000779,Bromley 001A,Lewisham,3.15176189427,2.53195770514,0,10.7848090145,1b,6038.58073948,1160780.67433167,6038.58073947884
748,E01000780,Bromley 001B,Greenwich,6.89426476041,6.35568147856,5.44658398135,9.35092340149,2,2777.37050431,209971.582267761,2777.37050431239
749,E01000781,Bromley 001C,Greenwich,8.1021658638,8.36775060262,6.31429269202,9.62795218653,2,2348.3489874,172011.370628357,2348.34898739519
750,E01000782,Bromley 001D,Bromley,5.71551428301,5.87313758048,0,7.99647225261,2,3300.29405494,283415.216087341,3300.29405494205
751,E01000783,Bromley 001E,Bromley,7.08583092259,7.29673130775,5.43217005635,8.62688699482,2,3232.84679058,188832.992370605,3232.84679058107
752,E01000784,Bromley 002E,Greenwich,5.2378066464,4.64631075987,2.2940351016,9.64737257379,2,2695.89221291,223971.705108643,2695.89221290787
753,E01000785,Bromley 001F,Bromley,3.77530624125,4.29851362926,0,5.48930670906,1b,2771.923327,210348.616004944,2771.92332699705
754,E01000786,Bromley 032A,Bromley,2.62650540026,2.5498049233,0,5.45921134239,1b,6796.22132837,948688.707374573,6796.22132836849
755,E01000787,Bromley 029C,Bromley,6.28508817061,5.11433227176,0,12.9611020294,2,3666.10576764,341256.789260864,3666.10576763723
756,E01000788,Bromley 029D,Bromley,12.7632348883,13.5020347573,0,26.7781189703,3,5499.25799689,369202.435325623,5499.25799689111
757,E01000789,Bromley 032B,Bromley,5.21613426404,5.18219078908,4.42775839953,5.8884634782,2,2756.55163402,143378.838798523,2756.55163401762
758,E01000790,Bromley 028C,Bromley,22.223396306,23.4067254805,9.83811195783,29.5643073421,5,5626.98236155,520596.155670166,5626.98236155426
759,E01000791,Bromley 029E,Bromley,5.28338948299,4.19855024556,0,13.3963506389,2,5319.60910921,401267.87197113,5319.60910921036
760,E01000792,Bromley 032C,Bromley,4.44438711599,4.44938210063,3.07022058136,5.63877610038,1b,4184.91568216,315706.483551025,4184.91568216406
761,E01000793,Bromley 032D,Bromley,5.77354773962,2.78353673276,0,23.8872447463,2,4367.1976649,466300.956809998,4367.19766490397
762,E01000794,Bromley 035E,Bromley,5.26661526153,4.99636271792,0,22.2163631327,2,4001.80197969,464119.619499207,4001.8019796873
763,E01000795,Bromley 032E,Bromley,2.93841947041,2.65644591553,1.32008386082,5.01798467033,1b,2538.18256539,285890.733070374,2538.18256539402
764,E01000796,Bromley 009C,Bromley,12.7233409768,12.7250438935,9.96362276302,14.7850336916,3,1721.51701071,99190.1246261597,1721.5170107132
765,E01000797,Bromley 013E,Bromley,9.96775441263,8.95448365099,3.41022857689,19.4144389989,2,4189.28780165,655417.493080139,4189.28780165184
766,E01000798,Bromley 009D,Bromley,14.3647977179,14.0906661667,11.5146407251,17.677735274,3,2304.05877592,135340.65296936,2304.05877591874
767,E01000799,Bromley 004A,Bromley,15.8963091719,16.052932751,11.2069925549,19.5509696499,4,3551.51090051,216040.849624634,3551.51090051324
768,E01000800,Bromley 009E,Bromley,12.6816186075,12.716673263,9.40222745547,16.7094888434,3,4579.09752623,231067.684585571,4579.09752623436
769,E01000801,Bromley 015E,Bromley,13.5279411147,13.1192160023,10.5069032517,17.7125146213,3,2544.1925729,185240.323005676,2544.1925728971
770,E01000802,Bromley 004B,Bromley,11.0651398517,10.9868077557,7.02913707789,15.3415095643,3,3026.2470409,185088.747375488,3026.24704090139
771,E01000803,Bromley 004C,Lewisham,6.80368571928,6.67931574087,1.66694911356,12.0491938149,2,3115.66009896,260996.319877625,3115.66009895814
772,E01000804,Bromley 004D,Bromley,5.32133595929,4.03832729239,1.73275282078,13.5253608914,2,4968.16606436,663430.258628845,4968.16606436287
773,E01000805,Bromley 004E,Bromley,12.5994792213,12.5931753025,6.35654543016,18.5723571174,3,2436.49225719,160687.799232483,2436.49225719065
774,E01000806,Bromley 009F,Bromley,14.2535273398,13.7887329369,10.8070130469,17.3673083043,3,2500.15697411,164462.329391479,2500.15697411156
775,E01000807,Bromley 022C,Bromley,5.57950133891,7.11632682875,0,13.5352275126,2,8520.41808873,800591.37046814,8520.41808873025
776,E01000808,Bromley 025A,Bromley,3.94746129854,3.40130315623,1.94531037771,9.29716061796,1b,3548.29786144,333755.913169861,3548.29786144197
777,E01000809,Bromley 022D,Bromley,5.10067855382,3.79704870469,0,11.9100984368,2,5123.08476855,542834.760620117,5123.08476854933
778,E01000810,Bromley 025B,Bromley,7.22563118902,8.14687844026,2.76668312923,10.5135123847,2,3500.49485823,372303.817802429,3500.49485822812
